Designation,Absolute Magnitude (H),Min Diameter (km),Max Diameter (km),Is Potentially Hazardous,Relative Velocity (km/s),Relative Velocity (km/h),Miss Distance (km),Miss Distance (miles),Orbiting Body,Cluster,Object Type,pca_1,pca_2,pca_3
1566,16.59,1.2780709882,2.8578536096,1,42.8342999172,154203.479701749,65467984.29694832,40679919.08921012,0,1,Comet,-2.54296808357893,-0.0755422659690917,3.5363412311147084
1566,16.59,1.2780709882,2.8578536096,1,28.714476,103372.1136000389,55128806.811121605,34255452.10600992,0,1,Comet,-1.528819439271309,0.15912969735325594,1.3583549721711656
1566,16.59,1.2780709882,2.8578536096,1,30.0362079575,108130.348647068,20686979.84237104,12854293.212552778,4,1,Comet,-1.951823086964668,-0.902121924845432,1.1110905955198511
1566,16.59,1.2780709882,2.8578536096,1,20.4008446783,73443.0408417457,65021572.16536042,40402531.453277,0,1,Comet,-0.7836389303656254,0.7663317378482238,0.27957571149531435
1566,16.59,1.2780709882,2.8578536096,1,35.0199700315,126071.892113279,30336121.63952363,18849991.90106089,0,1,Comet,-2.254190807708803,-0.8088561169226851,1.9562784732162135
1566,16.59,1.2780709882,2.8578536096,1,36.4965075318,131387.4271143677,67306273.53123252,41822179.052096024,0,1,Comet,-2.027730571504873,0.21995591056017988,2.641283242007617
1566,16.59,1.2780709882,2.8578536096,1,27.7088208197,99751.7549508289,8770742.044838153,5449886.392072418,0,1,Comet,-1.879274270863881,-1.1631665701967064,0.6219828699342888
1566,16.59,1.2780709882,2.8578536096,1,39.8895572035,143602.4059324247,13316126.988151718,8274257.628012989,3,1,Comet,-2.794673295337211,-1.4939862718537267,2.4451380494259873
1566,16.59,1.2780709882,2.8578536096,1,32.5298227645,117107.3619520268,14809138.638797073,9201972.049034689,4,1,Comet,-2.2023012295360327,-1.1696741851301689,1.3975801748850218
1566,16.59,1.2780709882,2.8578536096,1,24.2882130157,87437.5668563872,58835482.15708554,36558673.364203006,0,1,Comet,-1.1465341811974645,0.436614012286002,0.7641221068059805
1566,16.59,1.2780709882,2.8578536096,1,21.9008196919,78842.9508906888,45885162.06827276,28511717.60331161,0,1,Comet,-1.07884914211895,0.147505669264866,0.25314335294070855
1566,16.59,1.2780709882,2.8578536096,1,39.3764904682,141755.3656854512,50355385.256872214,31289385.49053589,0,1,Comet,-2.411172548353447,-0.38731882027577075,2.842687915682336
1566,16.59,1.2780709882,2.8578536096,1,32.2074077744,115946.6679877363,58117082.742178984,36112280.66728449,0,1,Comet,-1.7757079129443987,0.11371506851757295,1.9026265682503258
1566,16.59,1.2780709882,2.8578536096,1,34.1516823994,122946.056637691,12676603.050202671,7876875.879807967,4,1,Comet,-2.349551508055651,-1.294076532189338,1.6054517593263282
1566,16.59,1.2780709882,2.8578536096,1,31.2749099722,112589.6759000262,12476724.79754334,7752677.292770467,0,1,Comet,-2.125263988879314,-1.1903044325509446,1.1860005506022058
1566,16.59,1.2780709882,2.8578536096,1,20.9947849029,75581.2256504965,68182050.36913246,42366361.54508954,0,1,Comet,-0.8010459370136284,0.8364566942899664,0.4059166275963454
1566,16.59,1.2780709882,2.8578536096,1,36.2348880311,130445.5969118642,12942647.079422388,8042187.973941433,4,1,Comet,-2.5108447315903955,-1.3656624938443263,1.9107414982512079
1566,16.59,1.2780709882,2.8578536096,1,24.4508600902,88023.0963245666,26844723.417927273,16680537.6450915,0,1,Comet,-1.4557144713439643,-0.5085233483014705,0.38011021939411116
1566,16.59,1.2780709882,2.8578536096,1,43.6468634704,157128.7084932694,68934762.13493389,42834074.948199876,0,1,Comet,-2.574722919667804,-0.004759420163442267,3.698267705074879
1566,16.59,1.2780709882,2.8578536096,1,24.0501613678,86580.5809240422,9055060.860098343,5626553.911693361,2,1,Comet,-1.589037522291351,-1.0153841210948222,0.09538882276509923
1566,16.59,1.2780709882,2.8578536096,1,28.0049674026,100817.8826493931,54965473.807164796,34153961.68352458,0,1,Comet,-1.4745591601605847,0.1813763776233799,1.25345133521401
1566,16.59,1.2780709882,2.8578536096,1,20.5164325303,73859.1571091531,62642363.85605431,38924159.962871104,0,1,Comet,-0.8147685404259704,0.6920959965705707,0.26601416904180136
1566,16.59,1.2780709882,2.8578536096,1,35.589998258,128123.9937287975,32977907.855240703,20491521.736757558,0,1,Comet,-2.274523811107963,-0.7530436038178517,2.0725455697195505
1566,16.59,1.2780709882,2.8578536096,1,38.6175768077,139023.2765077272,16710218.497297652,10383248.296599492,4,1,Comet,-2.663238242778888,-1.3458913509081138,2.3040443357969123
1566,16.59,1.2780709882,2.8578536096,1,35.9178424675,129304.2328830094,65645957.03822206,40790506.222644106,0,1,Comet,-1.9976253071122199,0.19327899999838982,2.5362690426745647
1566,16.59,1.2780709882,2.8578536096,1,28.1697435614,101411.0768211469,6513101.048715892,4047053.3273156295,0,1,Comet,-1.936423891253971,-1.246995561163552,0.6600164381518707
1566,16.59,1.2780709882,2.8578536096,1,23.8337421378,85801.4716962521,59674592.856244214,37080072.57505754,0,1,Comet,-1.1030344359300046,0.4785628114042349,0.7089505598536552
1566,16.59,1.2780709882,2.8578536096,1,40.9690419333,147488.5509600337,22141357.020300608,13758001.285418045,4,1,Comet,-2.797764331065038,-1.2761040163681605,2.714017127487535
1566,16.59,1.2780709882,2.8578536096,1,22.1497146803,79738.9728491858,43530368.92421936,27048516.993110687,0,1,Comet,-1.120231648501868,0.06890596363522442,0.2592118740210812
1566,16.59,1.2780709882,2.8578536096,1,39.9341095883,143762.79451779,52769673.08487016,32789554.383097913,0,1,Comet,-2.4326378634360855,-0.33771052312133826,2.9542581966351356
1566,16.59,1.2780709882,2.8578536096,1,31.6954488171,114103.6157416756,57197047.85315273,35540597.49654445,0,1,Comet,-1.7439876110742063,0.10622336992916176,1.8167111463371834
1566,16.59,1.2780709882,2.8578536096,1,31.7892748516,114441.3894657974,14791965.147396173,9191300.93630424,0,1,Comet,-2.144246819754304,-1.1419547182043601,1.290040456701834
1566,16.59,1.2780709882,2.8578536096,1,20.5935336069,74136.7209849131,69841944.18832102,43397771.7372072,0,1,Comet,-0.7541251481753206,0.9004674435732066,0.3689150189796449
1566,16.59,1.2780709882,2.8578536096,1,35.4787607902,127723.5388447805,14356505.240428636,8920718.697179763,3,1,Comet,-2.4383071231999707,-1.2953480535839772,1.8191762732233245
1566,16.59,1.2780709882,2.8578536096,1,24.849561004,89458.4196143982,24249639.278618064,15068027.134030724,0,1,Comet,-1.5110993288621537,-0.5998850218438483,0.4048272975285442
1566,16.59,1.2780709882,2.8578536096,1,44.2344192004,159243.9091215246,71268072.53118233,44283926.797905035,0,1,Comet,-2.5992917702931715,0.04133123040186625,3.8131447237717273
1566,16.59,1.2780709882,2.8578536096,1,22.8117299688,82122.2278877333,10728415.226353342,6666328.09991444,2,1,Comet,-1.476182366260728,-0.9190719727480158,-0.06276623673693803
1566,16.59,1.2780709882,2.8578536096,1,27.5180818836,99065.0947809636,54936503.76076525,34135960.53141642,0,1,Comet,-1.4365541213314532,0.19908211578134602,1.1825223197804142
1566,16.59,1.2780709882,2.8578536096,1,20.6270560667,74257.4018401103,60926660.172856115,37858071.12932784,0,1,Comet,-0.8393605326678948,0.6375235185069926,0.26018666920449196
1566,16.59,1.2780709882,2.8578536096,1,35.9826082248,129537.3896091677,34653562.57298291,21532725.297111917,0,1,Comet,-2.2898614138582034,-0.718825642041956,2.1507919039659362
1566,16.59,1.2780709882,2.8578536096,1,35.6259064791,128253.2633247794,64732291.069074035,40222780.51520639,0,1,Comet,-1.983141720734721,0.17758878942342632,2.482320705480917
1566,16.59,1.2780709882,2.8578536096,1,35.3307807185,127190.8105864999,13207723.165543841,8206898.616123339,3,1,Comet,-2.437318080848637,-1.323425393898616,1.7830946356101778
1566,16.59,1.2780709882,2.8578536096,1,28.2663341365,101758.8028915012,5918181.94471561,3677387.737711018,0,1,Comet,-1.9495286861193226,-1.2681378475376714,0.6664347850119888
1566,16.59,1.2780709882,2.8578536096,1,29.7953506528,107263.262350121,21066291.07607297,13089986.283942211,4,1,Comet,-1.9293752791963996,-0.8818095504779363,1.0810179921940786
1566,16.59,1.2780709882,2.8578536096,1,23.8939447742,86018.201187093,59379562.11542225,36896748.97353913,0,1,Comet,-1.1105003518258667,0.4676091456796476,0.7139163023623633
1566,16.59,1.2780709882,2.8578536096,1,21.980783726,79130.8214135917,45150980.96070865,28055518.617299344,0,1,Comet,-1.091937210250043,0.12290966541214633,0.255377877901555
1566,16.59,1.2780709882,2.8578536096,1,39.5328471856,142318.2498682828,50822751.06843804,31579793.139461275,0,1,Comet,-2.419133398977424,-0.3795605048184133,2.871301823051588
1566,16.59,1.2780709882,2.8578536096,1,32.2340126719,116042.4456188346,57821781.99216145,35928789.289831825,0,1,Comet,-1.7805352552832434,0.10403394371767856,1.902719853990452
1566,16.59,1.2780709882,2.8578536096,1,30.2688062224,108967.7024005165,19697657.114116855,12239556.574932294,4,1,Comet,-1.9792734269368728,-0.9400235584631192,1.1321943517459483
1566,16.59,1.2780709882,2.8578536096,1,30.9442996328,111399.4786780498,10523928.342032494,6539265.841952656,0,1,Comet,-2.1173678193290226,-1.2350194986282055,1.1132082979438827
1566,16.59,1.2780709882,2.8578536096,1,21.3729802715,76942.7289774032,66469841.172499165,41302444.0848098,0,1,Comet,-0.8466390316240453,0.7717891723739503,0.43891041742246956
1566,16.59,1.2780709882,2.8578536096,1,31.0204462461,111673.6064860655,17650858.48830495,10967734.884008233,4,1,Comet,-2.0573225028980557,-1.02874398074745,1.2150452160106977
1566,16.59,1.2780709882,2.8578536096,1,24.1521970773,86947.909478257,10138878.444278643,6300006.93007158,2,1,Comet,-1.5870168340910165,-0.9874624924116269,0.1239844697226161
1566,16.59,1.2780709882,2.8578536096,1,23.8650380259,85914.136893218,30676149.5795878,19061275.465667687,0,1,Comet,-1.3741655344400767,-0.37374315743616066,0.3440271570669377
1566,16.59,1.2780709882,2.8578536096,1,42.7538922974,153914.0122708117,64911720.549526475,40334272.82439245,0,1,Comet,-2.541801134770747,-0.08880430977895491,3.5176013232120464
1566,16.59,1.2780709882,2.8578536096,1,29.0536255741,104593.0520667298,54716949.28921928,33999535.70890084,0,1,Comet,-1.5592954181736136,0.13411599734471166,1.4022575251931277
1566,16.59,1.2780709882,2.8578536096,1,35.6059055347,128181.2599248703,12906224.77024944,8019556.200470647,3,1,Comet,-2.4617386767825984,-1.3427599294511994,1.819124705358169
1566,16.59,1.2780709882,2.8578536096,1,20.2156437077,72776.3173478363,68595121.74311176,42623032.1949041,0,1,Comet,-0.7359715342740579,0.8782748346210054,0.29826553028963226
1566,16.59,1.2780709882,2.8578536096,1,31.8118290267,114522.5844961441,15690245.349609377,9749466.371484376,4,1,Comet,-2.1376971963421636,-1.1164494951199995,1.304753697462063
1566,16.59,1.2780709882,2.8578536096,1,34.130237584,122868.8553024076,25758282.380780146,16005454.4886302,0,1,Comet,-2.226663822811723,-0.9093079221339171,1.7690129710982958
1566,16.59,1.2780709882,2.8578536096,1,37.7100053675,135756.0193229154,70105063.1603082,43561266.28505711,0,1,Comet,-2.0971912575233183,0.25585282377817914,2.8528028986272793
1566,16.59,1.2780709882,2.8578536096,1,26.2547642246,94517.1512084642,16003128.127850989,9943882.714678088,0,1,Comet,-1.6979645905098002,-0.8954772956392233,0.5034048416186638
1566,16.59,1.2780709882,2.8578536096,1,32.3581424602,116489.3128566955,14465703.263168555,8988571.202147884,4,1,Comet,-2.1919875942230793,-1.173211096757255,1.3683245120742389
1566,16.59,1.2780709882,2.8578536096,1,26.1297563672,94067.1229220348,55685450.3725756,34601334.37632344,0,1,Comet,-1.3204806311606991,0.27397532660668933,0.9908669105897921
1566,16.59,1.2780709882,2.8578536096,1,20.8934132115,75216.287561481,56603059.621898524,35171510.32444267,0,1,Comet,-0.9003567440178903,0.5004731979976267,0.24370194916322832
1566,16.59,1.2780709882,2.8578536096,1,36.9176664616,132903.5992618702,38860651.72508967,24146889.275836617,0,1,Comet,-2.324386405719016,-0.6309829078199091,2.3399024681326925
1566,16.59,1.2780709882,2.8578536096,1,34.9342042653,125763.1353551815,62899651.12907421,39084030.86101361,0,1,Comet,-1.9457473299428152,0.15016216669026844,2.358729541925545
1566,16.59,1.2780709882,2.8578536096,1,32.3135782706,116328.8817743299,14485596.144650312,9000932.065519799,4,1,Comet,-2.188300152574405,-1.1709288190898783,1.362119674910622
1580,14.69,3.0658787593,6.8555133165,0,28.6869570374,103273.0453347271,72648656.68514957,45141782.011905424,0,1,Comet,-0.559375822838965,0.25627029388676253,1.9019836368819338
1580,14.69,3.0658787593,6.8555133165,0,28.2361543166,101650.1555396894,57344297.9940201,35632094.49130741,0,1,Comet,-0.665733888765542,-0.17573649909269082,1.6416654915372622
1580,14.69,3.0658787593,6.8555133165,0,11.3576534268,40887.5523363058,276689983.452242,171927183.34779647,1,0,Other,2.6933041763195473,6.905394618786445,1.990222105699717
1580,14.69,3.0658787593,6.8555133165,0,27.9374269438,100574.736997522,41149387.925033115,25569044.00429044,0,1,Comet,-0.7922973734642887,-0.6396770937173695,1.3920400543261
1580,14.69,3.0658787593,6.8555133165,0,27.8499348525,100259.765469176,28151962.69827133,17492818.467935048,0,1,Comet,-0.9058410526710614,-1.017821052985759,1.2137650526293413
1580,14.69,3.0658787593,6.8555133165,0,27.9571276308,100645.6594708145,23617752.29697273,14675390.77042642,0,1,Comet,-0.9562768602471732,-1.1549868183259289,1.1715307742184262
1580,14.69,3.0658787593,6.8555133165,0,11.1486205153,40135.0338551808,287620355.26454306,178719001.45117,1,0,Other,2.8110060281702425,7.234170986142123,2.0991888273633053
1580,14.69,3.0658787593,6.8555133165,0,28.2281235447,101621.2447609438,19418203.924699053,12065912.41501476,0,1,Comet,-1.0164883741794817,-1.28857296044628,1.1572988136694966
1580,14.69,3.0658787593,6.8555133165,0,28.8707324589,103934.636852062,27669292.201816224,17192900.928798933,0,1,Comet,-0.9905565930193981,-1.070891877227559,1.3555504921952666
1580,14.69,3.0658787593,6.8555133165,0,29.2104915499,105157.7695796357,35573935.49335621,22104618.510791197,0,1,Comet,-0.9440279928355612,-0.8518369498131713,1.5054989505138678
1580,14.69,3.0658787593,6.8555133165,0,30.3291377618,109184.8959423061,52686209.142044015,32737692.29390278,0,1,Comet,-0.8734178913784071,-0.3922199242859959,1.8856356181426852
1580,14.69,3.0658787593,6.8555133165,0,31.8636803417,114709.2492301236,71484894.73227084,44418653.86628426,0,1,Comet,-0.8198762410092166,0.10104330731396592,2.3475303616744347
1580,14.69,3.0658787593,6.8555133165,0,12.0654752012,43435.7107244168,295386215.65465766,183544483.33701888,1,0,Other,2.8108840577349112,7.427158518559321,2.331002351673186
1580,14.69,3.0658787593,6.8555133165,0,28.7177718588,103383.9786917012,72671213.2315056,45155797.999881074,0,1,Comet,-0.561589149752189,0.25575793130237273,1.9067367353992941
1580,14.69,3.0658787593,6.8555133165,0,11.5815571611,41693.6057799748,279028580.8017739,173380320.35793707,1,0,Other,2.697370526747045,6.965499826196835,2.0524656860871193
1580,14.69,3.0658787593,6.8555133165,0,28.2327619199,101637.9429115154,56859612.90792906,35330925.14421863,0,1,Comet,-0.6699578306806127,-0.1898328655764288,1.6349986621603922
1580,14.69,3.0658787593,6.8555133165,0,27.8883432546,100398.0357165942,43050850.96351791,26750558.34885673,0,1,Comet,-0.7708218868109016,-0.581997907493003,1.409152661854373
1580,14.69,3.0658787593,6.8555133165,0,27.869949135,100331.8168860486,36158584.643741846,22467902.647131585,0,1,Comet,-0.8332328892390719,-0.7835870135906924,1.3186750590040333
1580,14.69,3.0658787593,6.8555133165,0,11.325313803,40771.12969085,279308122.328734,173554019.40825805,1,0,Other,2.7201034447737453,6.983470317098006,2.018892190800069
1580,14.69,3.0658787593,6.8555133165,0,27.9023658016,100448.5168856945,26122369.757321954,16231687.893830884,0,1,Comet,-0.9287667884130366,-1.0793884609103765,1.1955050757970367
1580,14.69,3.0658787593,6.8555133165,0,28.1813696056,101452.9305802608,22556535.809394162,14015981.422262875,0,1,Comet,-0.983736419618929,-1.1946800837657434,1.1905075560711438
1580,14.69,3.0658787593,6.8555133165,0,11.2307009674,40430.5234824953,295478278.66256887,183601688.63748989,1,0,Other,2.877357555498,7.461675232347725,2.2111990076092587
1580,14.69,3.0658787593,6.8555133165,0,28.3357217653,102008.5983549792,25821226.10345668,16044565.904280957,0,1,Comet,-0.9656224453921973,-1.104743037223269,1.2544706754855675
1580,14.69,3.0658787593,6.8555133165,0,28.8924213901,104012.7170044871,35539470.17863925,22083202.757287756,0,1,Comet,-0.9193442267916525,-0.8407263339360048,1.4589648062906324
1580,14.69,3.0658787593,6.8555133165,0,29.8783860743,107562.189867552,50109525.51082524,31136615.328388844,0,1,Comet,-0.861857887534809,-0.45066748404187496,1.7874836414005442
1620,15.27,2.3472263753,5.2485577338,1,11.7628245556,42346.1684003018,5071234.172182516,3151118.7952740807,0,0,Other,-0.1301184656202629,-0.9407139916039367,-1.5230307471618156
1620,15.27,2.3472263753,5.2485577338,1,8.1164556507,29219.2403426058,52182013.92062161,32424399.910871737,0,0,Other,0.5929999321814128,0.5809710770397666,-1.4512443829288293
1620,15.27,2.3472263753,5.2485577338,1,8.5838550861,30901.8783099642,42132778.76862648,26180094.739700247,0,0,Other,0.4631519620497227,0.26820956323180906,-1.5115421308580899
1620,15.27,2.3472263753,5.2485577338,1,7.0812786806,25492.6032501879,54202471.24876541,33679853.87840626,0,0,Other,0.6930934316630837,0.6797244393302405,-1.5755212996603232
1620,15.27,2.3472263753,5.2485577338,1,12.1053225559,43579.1612012504,12207109.8970863,7585146.36213894,0,0,Other,-0.0909278094797262,-0.7443270131461219,-1.3824799571098074
1620,15.27,2.3472263753,5.2485577338,1,20.0282100039,72101.5560141091,46547489.9126559,28923269.041917495,0,1,Comet,-0.3955717535791014,-0.038380730679140405,0.20323106896697427
1620,15.27,2.3472263753,5.2485577338,1,22.2397728714,80063.1823369903,58605183.31219979,36415572.29767563,0,1,Comet,-0.4577051841541455,0.23122993592731786,0.6773556651516821
1620,15.27,2.3472263753,5.2485577338,1,10.5595659928,38014.4375741416,9945899.914659876,6180095.632127249,0,0,Other,0.009631991997354136,-0.751782864963659,-1.635301757816067
1620,15.27,2.3472263753,5.2485577338,1,7.6540792423,27554.6852723302,40942761.14790042,25440652.07859289,0,0,Other,0.5252149202754473,0.26871748574686855,-1.6614477322026031
1620,15.27,2.3472263753,5.2485577338,1,7.7912273787,28048.4185634584,40505196.12962582,25168761.783957545,0,0,Other,0.5103798352209676,0.2506478739913023,-1.647146952153232
1620,15.27,2.3472263753,5.2485577338,1,7.9097865672,28475.2316419494,64843739.567371294,40292031.40084207,0,0,Other,0.7265569832202793,0.9604731226013903,-1.3198765307544051
1620,15.27,2.3472263753,5.2485577338,1,14.9940478699,53978.5723315745,21995292.562231287,13667241.03978228,0,0,Other,-0.22731915980982303,-0.5671349732255623,-0.8391353545091769
1620,15.27,2.3472263753,5.2485577338,1,16.7374334297,60254.7603467558,28668619.152988568,17813853.90228544,0,0,Other,-0.30253600345028203,-0.43771411190710735,-0.5014597636640493
1620,15.27,2.3472263753,5.2485577338,1,9.1771139874,33037.610354631,69038182.4635376,42898337.360506564,0,0,Other,0.665795568929133,1.0352813534213063,-1.0827743179249332
1620,15.27,2.3472263753,5.2485577338,1,7.9958940309,28785.2185113729,28970013.4880046,18001131.65787948,0,0,Other,0.38741762890819725,-0.09571347184024079,-1.76445211558437
1620,15.27,2.3472263753,5.2485577338,1,9.0553678383,32599.324217862,22664707.620665457,14083196.268993,0,0,Other,0.24571500656250023,-0.3211544497550152,-1.6912458062482418
1620,15.27,2.3472263753,5.2485577338,1,23.559510305,84814.2370980958,65282200.85640464,40564478.612302326,0,1,Comet,-0.4995853947721776,0.3769050634469584,0.9536827866064738
1620,15.27,2.3472263753,5.2485577338,1,18.7506273968,67502.2586283896,40789537.115290344,25345443.079628933,0,0,Other,-0.3484901325502045,-0.15868761580155324,-0.055277457969740415
1620,15.27,2.3472263753,5.2485577338,1,13.1765361147,47435.5300128685,9066131.117438132,5633432.650632941,0,0,Other,-0.20423574540792533,-0.8773414391295574,-1.267256747783132
1620,15.27,2.3472263753,5.2485577338,1,8.454069734,30434.6510424546,57549151.79703669,35759384.74197456,0,0,Other,0.616187126707771,0.7256311897694772,-1.333936233519778
1620,15.27,2.3472263753,5.2485577338,1,8.5330336531,30718.921151238,40560011.81107079,25202822.668983225,0,0,Other,0.4525752626521554,0.22398525866937605,-1.538945285275708
1620,15.27,2.3472263753,5.2485577338,1,11.0596572992,39814.7662770469,13382850.71988784,8315717.832378592,0,0,Other,0.0021638509331839573,-0.6699666140636736,-1.5190390784427523
1620,15.27,2.3472263753,5.2485577338,1,21.4485046973,77214.6169101518,54173029.72971878,33661559.766779914,0,1,Comet,-0.4365685698444601,0.1313014126999671,0.506215829664494
1620,15.27,2.3472263753,5.2485577338,1,20.526268823,73894.5677626718,49995377.4292051,31065686.999460407,0,1,Comet,-0.4027787946423923,0.04383397753838381,0.3193385390637301
1620,15.27,2.3472263753,5.2485577338,1,12.2172325812,43982.0372921677,4982315.591820436,3095867.3514805767,0,0,Other,-0.16666273003004087,-0.9606420258618763,-1.4583103783488076
1620,15.27,2.3472263753,5.2485577338,1,8.5411975532,30748.3111913743,58505274.18024305,36353491.64179599,0,0,Other,0.6181966072995885,0.7503730895498782,-1.3091279714436572
1620,15.27,2.3472263753,5.2485577338,1,8.5006789472,30602.4442099986,39955579.6737987,24827245.954606008,0,0,Other,0.44951855269972735,0.20747808123164146,-1.551335014908703
1620,15.27,2.3472263753,5.2485577338,1,9.7438581725,35077.8894209805,18715094.429372024,11629020.433568917,0,0,Other,0.1550004441039345,-0.4633163250340392,-1.6417897381837812
1620,15.27,2.3472263753,5.2485577338,1,23.8467226331,85848.2014792882,66746802.151161484,41474539.65677286,0,1,Comet,-0.5085932370300483,0.4089454218627152,1.0139658370740574
1620,15.27,2.3472263753,5.2485577338,1,17.7053223156,63739.1603359984,35667446.8330458,22162723.76289796,0,0,Other,-0.31377627537154174,-0.2691842238267151,-0.2720228043814659
1620,15.27,2.3472263753,5.2485577338,1,15.2835394746,55020.7421085179,20533456.254986078,12758898.078882888,0,0,Other,-0.2636196570117884,-0.6210733256617422,-0.815806687817148
1620,15.27,2.3472263753,5.2485577338,1,9.311843181,33522.6354515547,70749661.23361084,43961800.954767935,0,0,Other,0.671061553611691,1.0803790278636882,-1.0414438922408946
1620,15.27,2.3472263753,5.2485577338,1,8.3615367577,30101.5323275904,25497038.872409794,15843125.299833372,0,0,Other,0.3264977659832766,-0.21158159835096477,-1.7557107515083032
1620,15.27,2.3472263753,5.2485577338,1,7.7371198227,27853.6313617154,36710190.46700401,22810654.612086885,0,0,Other,0.47947238210895166,0.14132541946962096,-1.703339086196409
1620,15.27,2.3472263753,5.2485577338,1,8.079800115,29087.2804139214,68037218.83686852,42276367.40402451,0,0,Other,0.7427800646926931,1.047723222085905,-1.2545510221791802
1620,15.27,2.3472263753,5.2485577338,1,13.743004165,49474.8149939838,17000084.83541127,10563362.887078753,0,0,Other,-0.17525688448865273,-0.666066497656903,-1.0840799750102192
1620,15.27,2.3472263753,5.2485577338,1,19.2045504108,69136.3814787295,42103771.2479605,26162070.30216269,0,0,Other,-0.37199604197320524,-0.13741420170732865,0.027249691243585367
1620,15.27,2.3472263753,5.2485577338,1,22.5440207322,81158.474635767,60362115.5699785,37507279.379529275,0,1,Comet,-0.4653437174818124,0.27120104551272417,0.7438320060606702
1620,15.27,2.3472263753,5.2485577338,1,11.0130444381,39646.959977111,7162965.909509113,4450860.62701924,0,0,Other,-0.051799288616964735,-0.8507456527974544,-1.6050395952645877
1620,15.27,2.3472263753,5.2485577338,1,7.9256440787,28532.3186834794,47281554.19924333,29379395.438740857,0,0,Other,0.5625965597833876,0.44441322354247104,-1.5413319909093166
1620,15.27,2.3472263753,5.2485577338,1,8.4039930071,30254.3748254044,42183349.19163617,26211517.743454423,0,0,Other,0.47775922523932324,0.27654866405595446,-1.5369636168576295
1620,15.27,2.3472263753,5.2485577338,1,7.4145378299,26692.3361875427,59244730.40789911,36812968.43543942,0,0,Other,0.713612956265168,0.8150152355586918,-1.4629834354589784
1620,15.27,2.3472263753,5.2485577338,1,12.951693292,46626.0958512814,14450842.121004032,8979336.916606361,0,0,Other,-0.1366717190359762,-0.7107293803756797,-1.2312365020102833
1620,15.27,2.3472263753,5.2485577338,1,19.2698532646,69371.4717525913,42535445.62570705,26430300.32250308,0,0,Other,-0.3731299466825465,-0.1272332264393894,0.04221325315356191
1620,15.27,2.3472263753,5.2485577338,1,22.8747569025,82349.1248491361,62071009.9022094,38569137.078581765,0,1,Comet,-0.47550953490794456,0.3087527136186276,0.8135350242120565
1620,15.27,2.3472263753,5.2485577338,1,10.2248449034,36809.4416523718,11723943.588410648,7284920.739574995,0,0,Other,0.05241758655257923,-0.6868399580701612,-1.6611564396098717
1620,15.27,2.3472263753,5.2485577338,1,7.7450099071,27882.035665694,40174694.62680261,24963397.672963563,0,0,Other,0.5109508305451821,0.2427089780251807,-1.6580556345382995
1620,15.27,2.3472263753,5.2485577338,1,7.6484847278,27534.5450200407,40370422.0472022,25085017.052434307,0,0,Other,0.520351968389061,0.2521323733477067,-1.669550463180039
1620,15.27,2.3472263753,5.2485577338,1,7.8692347741,28329.2451867277,65650622.27771758,40793405.06804538,0,0,Other,0.7372204869249289,0.9857008747221621,-1.315473130569052
1620,15.27,2.3472263753,5.2485577338,1,15.0059270698,54021.3374511623,22560413.71529988,14018391.04125717,0,0,Other,-0.22301711336963492,-0.5510012296352772,-0.8302138021716926
1620,15.27,2.3472263753,5.2485577338,1,16.6942665049,60099.3594177599,28427136.057186093,17663803.26449431,0,0,Other,-0.30138005095978404,-0.4431565516641677,-0.5107922060579707
1620,15.27,2.3472263753,5.2485577338,1,9.1692524658,33009.3088770043,68194914.05061717,42374354.6661182,0,0,Other,0.6586006598240698,1.0108307817820137,-1.094657399579656
1620,15.27,2.3472263753,5.2485577338,1,8.011930523,28842.9498826946,29625898.84027704,18408679.917517655,0,0,Other,0.3922338074704311,-0.07707421241102004,-1.753771690139735
1620,15.27,2.3472263753,5.2485577338,1,9.3905177867,33805.8640322511,20878687.388486285,12973414.757969333,0,0,Other,0.20282179702684017,-0.38634781562389137,-1.6654306002793746
1620,15.27,2.3472263753,5.2485577338,1,22.8446164462,82240.619206401,61570936.90993399,38258406.12996738,0,1,Comet,-0.4777734152944937,0.2952241204493237,0.8027957884438355
1620,15.27,2.3472263753,5.2485577338,1,19.563451576,70428.4256737127,45318428.74383854,28159565.8450022,0,0,Other,-0.3704249574937692,-0.05674133641624301,0.12021879951749806
1620,15.27,2.3472263753,5.2485577338,1,12.3889905067,44600.3658239731,5028960.177766862,3124850.953200216,0,0,Other,-0.17973223772508953,-0.9658189734822791,-1.4328247722943768
1620,15.27,2.3472263753,5.2485577338,1,8.4548300207,30437.3880746753,56094402.43456635,34855445.40435955,0,0,Other,0.6026490890401546,0.6829048726903295,-1.3523604953062316
1620,15.27,2.3472263753,5.2485577338,1,8.6068345132,30984.6042473777,40817698.00177084,25362941.443078015,0,0,Other,0.44916133765790534,0.2287357539571553,-1.5249669056108257
1620,15.27,2.3472263753,5.2485577338,1,10.6944284489,38499.9424161685,15048657.828721976,9350802.372300228,0,0,Other,0.046307748184578765,-0.6071551833045039,-1.5507449404107703
1620,15.27,2.3472263753,5.2485577338,1,22.3425591331,80433.2128792835,58865275.6500007,36577186.18224971,0,1,Comet,-0.46337532144199556,0.2349463704467175,0.6955652930067117
1620,15.27,2.3472263753,5.2485577338,1,19.4255565412,69932.0035481753,44648265.83069245,27743145.920421705,0,0,Other,-0.36579427396626074,-0.0711554146551962,0.0916966113617416
